created_time,BI,BI_Simple,open,high,low,close,volume,BI_MA,BI_Simple_MA
2018-03-23,-0.7909156771217554,-0.3761939750183688,3172.772,3188.235,3110.664,3152.761,27553201300.0,-0.49367557661993666,-0.23978959637850447
2018-03-24,-0.5823153754515294,-0.2841091492776886,3172.772,3188.235,3110.664,3152.761,27553201300.0,-0.505811734792508,-0.24551290223122973
2018-03-25,-0.6056442823021254,-0.2950191570881226,3172.772,3188.235,3110.664,3152.761,27553201300.0,-0.4969626795265987,-0.24159359183588905
2018-03-26,-0.5890502885104741,-0.2865853658536585,3117.3190000000004,3134.276,3091.458,3133.722,18636635000.0,-0.4943354261065737,-0.24036809630707112
2018-03-27,-0.5212969236332861,-0.25527272727272726,3164.798,3172.778,3143.57,3166.6490000000003,18907338300.0,-0.5344849984886403,-0.2598608862757231
2018-03-28,-0.7820622322154767,-0.3726053639846743,3130.571,3165.2129999999997,3117.534,3122.29,16350048800.0,-0.5963950907592467,-0.2889247013627152
2018-03-29,-0.3624056186477175,-0.1794871794871795,3127.263,3174.509,3098.2470000000003,3160.531,17031238400.0,-0.6030511143149242,-0.29215379314320883
2018-03-30,-0.21117418641573757,-0.10546378653113088,3161.7859999999996,3177.7209999999995,3152.889,3168.897,15464659600.0,-0.5747708469091951,-0.27844644045303835
2018-03-31,-0.12036368224987513,-0.06077348066298342,3161.7859999999996,3177.7209999999995,3152.889,3168.897,15464659600.0,-0.5272921158110299,-0.2555703889777018
2018-04-01,0.0,0.0,3161.7859999999996,3177.7209999999995,3152.889,3168.897,15464659600.0,-0.45652282665479743,-0.22155101851765338
2018-04-02,-0.5014410668984669,-0.24610591900311526,3169.7790000000005,3192.34,3159.986,3163.179,17772777700.0,-0.4275753656324686,-0.208542212916128
2018-04-03,-0.7642051018256664,-0.36489151873767256,3130.013,3144.3320000000003,3119.132,3136.633,15221667400.0,-0.44576433826988227,-0.2166204498621264
2018-04-04,-0.7331720447071821,-0.35145631067961164,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0,-0.4585171145103879,-0.2222641652212753
2018-04-05,-0.46034171833399856,-0.22709163346613545,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0,-0.4456462574927403,-0.21631479198252296
2018-04-06,-0.4414402105664422,-0.21814254859611232,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0,-0.43766058618605597,-0.2126017741148615
2018-04-07,-0.3967694011406105,-0.1968503937007874,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0,-0.3991313030785693,-0.19502627708647283
2018-04-08,-0.5753641449035618,-0.28187919463087246,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0,-0.4204271557041537,-0.20526547860084216
2018-04-09,-0.7084614155329878,-0.3405846363018355,3125.442,3146.093,3110.303,3138.2940000000003,13960862100.0,-0.47015587861587865,-0.22877756357791262
2018-04-10,-0.48500050199725137,-0.23825503355704697,3144.257,3190.6490000000003,3139.0809999999997,3190.322,16820135900.0,-0.5066195605906162,-0.24652571886731897
2018-04-11,-0.3015418905777576,-0.1499482936918304,3197.3720000000003,3220.845,3191.587,3208.0820000000003,17586719700.0,-0.536773749648392,-0.26152054823650206
2018-04-12,-0.8503986380654519,-0.40188269370021723,3203.278,3205.252,3177.0490000000004,3180.158,14823131300.0,-0.5716695067650905,-0.27709822570621223
2018-04-13,-0.8336177564831235,-0.39456342668863265,3192.042,3197.8959999999997,3155.506,3159.052,12755231000.0,-0.5786107722308362,-0.28006541650130823
2018-04-14,-0.3664629503048952,-0.18243243243243243,3192.042,3197.8959999999997,3155.506,3159.052,12755231000.0,-0.5419398627906075,-0.26316302867659036
2018-04-15,-0.13675893711538917,-0.06882591093117409,3192.042,3197.8959999999997,3155.506,3159.052,12755231000.0,-0.5095815846687466,-0.2473364564230942
2018-04-16,-0.7793349473451596,-0.37132987910189985,3152.888,3153.1059999999998,3096.1,3110.6490000000003,15441569500.0,-0.5433710583466184,-0.26265518947367295
2018-04-17,-0.8306506269540473,-0.3931725948913822,3112.975,3118.76,3064.028,3066.797,14722284600.0,-0.586759180927962,-0.28228740959273246
2018-04-18,-0.741494964717739,-0.3548225887056472,3091.91,3096.889,3041.625,3091.3990000000003,15929050300.0,-0.6033722629093797,-0.28958174900020994
2018-04-19,-0.41184132524744044,-0.20340425531914894,3094.2740000000003,3127.4390000000003,3090.2870000000003,3117.3759999999997,16005680500.0,-0.573710253880825,-0.2758637109019413
2018-04-20,-0.7749705788995279,-0.36940625914009945,3105.462,3111.171,3065.921,3071.5429999999997,15514709100.0,-0.6027072615710527,-0.2889788334602465
2018-04-21,-0.4595323293784402,-0.22702702702702704,3105.462,3111.171,3065.921,3071.5429999999997,15514709100.0,-0.618506305451121,-0.29668670679376613
2018-04-22,-0.3232270098711923,-0.16111111111111112,3105.462,3111.171,3065.921,3071.5429999999997,15514709100.0,-0.5657891426316949,-0.27260954853485553
2018-04-23,-0.7595338039870906,-0.36279630373644034,3063.4429999999998,3085.0570000000002,3045.937,3068.012,13168634000.0,-0.5583807473820916,-0.26943283623963626
2018-04-24,-0.23185750027300378,-0.11557788944723618,3069.7459999999996,3136.04,3069.7459999999996,3128.927,16227480600.0,-0.5449202023789025,-0.2627473819411167
2018-04-25,-0.6252617760686653,-0.30333333333333334,3112.3979999999997,3122.908,3107.0009999999997,3117.974,12731105300.0,-0.5937704862742301,-0.2861981241813326
2018-04-26,-0.7333994618934607,-0.35135135135135137,3119.4959999999996,3121.933,3067.929,3075.03,13397273600.0,-0.5891769377290602,-0.28420027140627774
2018-04-27,-0.6482966143945936,-0.3135048231511254,3082.415,3088.035,3049.914,3082.232,13122564300.0,-0.570941536473115,-0.2762334942322521
2018-04-28,-0.33243997309327455,-0.16666666666666666,3082.415,3088.035,3049.914,3082.232,13122564300.0,-0.5300360373106685,-0.25741790202835396
2018-04-29,-0.1754486775061926,-0.08860759493670886,3082.415,3088.035,3049.914,3082.232,13122564300.0,-0.5063967725365437,-0.24593823599010997
2018-04-30,-0.20526312603636135,-0.10344827586206896,3082.415,3088.035,3049.914,3082.232,13122564300.0,-0.449426027250227,-0.21934243766230693
2018-05-01,-0.32668423025505006,-0.16346153846153846,3082.415,3088.035,3049.914,3082.232,13122564300.0,-0.43614121733788797,-0.21298588880575808
2018-05-02,-0.6114023448158783,-0.296849087893864,3087.409,3097.6040000000003,3064.763,3081.177,13418456600.0,-0.4649587508323566,-0.2265596864840334
2018-05-03,-0.6034048050590839,-0.29321533923303833,3074.5170000000003,3105.66,3056.157,3100.8590000000004,13998562000.0,-0.4493458509395559,-0.21960159003369317
2018-05-04,-0.6295560777784139,-0.30578512396694213,3093.117,3104.093,3086.785,3091.033,11871126500.0,-0.4891157086900969,-0.23862231348566376
